date,content_id,watch_hours,release_active,marketing_campaign,festival,holiday,competitor_major_release
2025-11-17,CONTENT_002,3639.1,0,0,0,0,0
2025-11-18,CONTENT_002,3521.99,0,0,0,0,0
2025-11-19,CONTENT_002,3973.41,0,0,0,0,0
2025-11-20,CONTENT_002,3632.35,0,0,0,0,0
2025-11-21,CONTENT_002,3983.05,0,0,0,0,0
2025-11-22,CONTENT_002,4172.38,0,0,0,0,0
2025-11-23,CONTENT_002,4522.96,0,0,0,0,0
2025-11-24,CONTENT_002,3621.24,0,0,0,0,0
2025-11-25,CONTENT_002,3750.6,0,0,0,0,0
2025-11-26,CONTENT_002,3380.45,0,0,0,0,0
2025-11-27,CONTENT_002,3662.71,0,0,0,0,0
2025-11-28,CONTENT_002,3407.56,0,0,0,0,0
2025-11-29,CONTENT_002,4294.28,0,0,0,0,0
2025-11-30,CONTENT_002,3974.69,0,0,0,0,0
2025-12-01,CONTENT_002,4231.07,0,1,0,0,0
2025-12-02,CONTENT_002,4445.21,0,1,0,0,0
2025-12-03,CONTENT_002,4346.56,0,1,0,0,0
2025-12-04,CONTENT_002,4025.89,0,1,0,0,0
2025-12-05,CONTENT_002,3906.29,0,1,0,0,0
2025-12-06,CONTENT_002,5102.09,0,1,0,0,0
2025-12-07,CONTENT_002,5297.26,0,1,0,0,0
2025-12-08,CONTENT_002,3426.49,0,0,0,0,0
2025-12-09,CONTENT_002,3977.53,0,0,0,0,0
2025-12-10,CONTENT_002,3238.83,0,0,0,0,1
2025-12-11,CONTENT_002,2887.44,0,0,0,0,1
2025-12-12,CONTENT_002,2959.04,0,0,0,0,1
2025-12-13,CONTENT_002,4386.59,0,0,0,0,0
2025-12-14,CONTENT_002,4271.32,0,0,0,0,0
2025-12-15,CONTENT_002,3866.8,0,0,0,0,0
2025-12-16,CONTENT_002,3384.34,0,0,0,0,0
2025-12-17,CONTENT_002,3621.33,0,0,0,0,0
2025-12-18,CONTENT_002,3601.22,0,0,0,0,0
2025-12-19,CONTENT_002,3574.26,0,0,0,0,0
2025-12-20,CONTENT_002,4179.13,0,0,0,0,0
2025-12-21,CONTENT_002,4182.71,0,0,0,0,0
2025-12-22,CONTENT_002,3631.44,0,0,0,0,0
2025-12-23,CONTENT_002,3654.46,0,0,0,0,0
2025-12-24,CONTENT_002,3645.46,0,0,0,0,0
2025-12-25,CONTENT_002,4249.08,0,0,0,1,0
2025-12-26,CONTENT_002,3383.77,0,0,0,0,0
2025-12-27,CONTENT_002,3921.9,0,0,0,0,0
2025-12-28,CONTENT_002,4431.05,0,0,0,0,0
2025-12-29,CONTENT_002,3430.17,0,0,0,0,0
2025-12-30,CONTENT_002,3531.69,0,0,0,0,0
2025-12-31,CONTENT_002,3489.82,0,0,0,0,0
2026-01-01,CONTENT_002,6071.06,1,1,0,1,0
2026-01-02,CONTENT_002,3985.51,0,1,0,0,0
2026-01-03,CONTENT_002,4910.13,0,1,0,0,0
2026-01-04,CONTENT_002,5129.52,0,1,0,0,0
2026-01-05,CONTENT_002,4247.29,0,1,0,0,0
2026-01-06,CONTENT_002,4338.81,0,1,0,0,0
2026-01-07,CONTENT_002,4158.71,0,1,0,0,0
2026-01-08,CONTENT_002,3762.51,0,0,0,0,0
2026-01-09,CONTENT_002,3508.49,0,0,0,0,0
2026-01-10,CONTENT_002,3443.66,0,0,0,0,1
2026-01-11,CONTENT_002,3880.19,0,0,0,0,1
2026-01-12,CONTENT_002,3378.13,0,0,0,0,1
2026-01-13,CONTENT_002,3499.34,0,0,0,0,0
2026-01-14,CONTENT_002,3815.86,0,0,0,0,0
2026-01-15,CONTENT_002,3446.88,0,0,0,0,0
2026-01-16,CONTENT_002,3720.73,0,0,0,0,0
2026-01-17,CONTENT_002,4562.06,0,0,0,0,0
2026-01-18,CONTENT_002,4254.61,0,0,0,0,0
2026-01-19,CONTENT_002,3559.23,0,0,0,0,0
2026-01-20,CONTENT_002,3580.98,0,0,0,0,0
2026-01-21,CONTENT_002,3893.09,0,0,0,0,0
2026-01-22,CONTENT_002,3672.5,0,0,0,0,0
2026-01-23,CONTENT_002,3985.96,0,0,0,0,0
2026-01-24,CONTENT_002,4298.27,0,0,0,0,0
2026-01-25,CONTENT_002,4130.32,0,0,0,0,0
2026-01-26,CONTENT_002,3926.97,0,0,0,1,0
2026-01-27,CONTENT_002,3611.09,0,0,0,0,0
2026-01-28,CONTENT_002,3232.56,0,0,0,0,0
2026-01-29,CONTENT_002,3514.5,0,0,0,0,0
2026-01-30,CONTENT_002,3518.5,0,0,0,0,0
2026-01-31,CONTENT_002,4291.16,0,0,0,0,0
2026-02-01,CONTENT_002,5362.17,0,1,0,0,0
2026-02-02,CONTENT_002,4257.87,0,1,0,0,0
2026-02-03,CONTENT_002,3901.92,0,1,0,0,0
2026-02-04,CONTENT_002,4083.5,0,1,0,0,0
2026-02-05,CONTENT_002,4295.21,0,1,0,0,0
2026-02-06,CONTENT_002,4264.74,0,1,0,0,0
2026-02-07,CONTENT_002,5305.04,0,1,0,0,0
2026-02-08,CONTENT_002,4420.81,0,0,0,0,0
2026-02-09,CONTENT_002,3767.42,0,0,0,0,0
2026-02-10,CONTENT_002,3200.92,0,0,0,0,1
2026-02-11,CONTENT_002,3437.84,0,0,0,0,1
2026-02-12,CONTENT_002,3078.73,0,0,0,0,1
2026-02-13,CONTENT_002,3774.29,0,0,0,0,0
2026-02-14,CONTENT_002,4197.16,0,0,0,0,0
2026-02-15,CONTENT_002,3987.36,0,0,0,0,0
2026-02-16,CONTENT_002,3706.78,0,0,0,0,0
2026-02-17,CONTENT_002,3851.56,0,0,0,0,0
2026-02-18,CONTENT_002,3526.81,0,0,0,0,0
2026-02-19,CONTENT_002,3881.3,0,0,0,0,0
2026-02-20,CONTENT_002,3301.93,0,0,0,0,0
2026-02-21,CONTENT_002,4032.58,0,0,0,0,0
2026-02-22,CONTENT_002,4221.59,0,0,0,0,0
2026-02-23,CONTENT_002,3533.26,0,0,0,0,0
2026-02-24,CONTENT_002,3479.92,0,0,0,0,0
2026-02-25,CONTENT_002,3624.06,0,0,0,0,0
2026-02-26,CONTENT_002,3504.85,0,0,0,0,0
2026-02-27,CONTENT_002,3535.38,0,0,0,0,0
2026-02-28,CONTENT_002,4298.12,0,0,0,0,0
2026-03-01,CONTENT_002,4892.48,0,1,0,0,0
2026-03-02,CONTENT_002,4228.92,0,1,0,0,0
2026-03-03,CONTENT_002,4131.8,0,1,0,0,0
2026-03-04,CONTENT_002,4030.99,0,1,0,0,0
2026-03-05,CONTENT_002,4385.47,0,1,0,0,0
2026-03-06,CONTENT_002,4555.4,0,1,0,0,0
2026-03-07,CONTENT_002,5204.26,0,1,0,0,0
2026-03-08,CONTENT_002,4307.71,0,0,0,0,0
2026-03-09,CONTENT_002,3484.52,0,0,0,0,0
2026-03-10,CONTENT_002,3188.35,0,0,0,0,1
2026-03-11,CONTENT_002,3430.26,0,0,0,0,1
2026-03-12,CONTENT_002,2829.33,0,0,0,0,1
2026-03-13,CONTENT_002,3534.61,0,0,0,0,0
2026-03-14,CONTENT_002,4380.14,0,0,0,0,0
2026-03-15,CONTENT_002,4043.11,0,0,0,0,0
2026-03-16,CONTENT_002,3676.21,0,0,0,0,0
2026-03-17,CONTENT_002,3667.86,0,0,0,0,0
2026-03-18,CONTENT_002,3338.22,0,0,0,0,0
2026-03-19,CONTENT_002,3615.66,0,0,0,0,0
2026-03-20,CONTENT_002,3488.86,0,0,0,0,0
2026-03-21,CONTENT_002,4322.9,0,0,0,0,0
2026-03-22,CONTENT_002,4368.56,0,0,0,0,0
2026-03-23,CONTENT_002,3671.81,0,0,0,0,0
2026-03-24,CONTENT_002,3613.07,0,0,0,0,0
2026-03-25,CONTENT_002,3652.0,0,0,0,0,0
2026-03-26,CONTENT_002,3388.31,0,0,0,0,0
2026-03-27,CONTENT_002,4674.46,1,0,0,0,0
2026-03-28,CONTENT_002,4104.63,0,0,0,0,0
2026-03-29,CONTENT_002,4433.68,0,0,0,0,0
2026-03-30,CONTENT_002,3722.98,0,0,0,0,0
2026-03-31,CONTENT_002,3722.47,0,0,0,0,0
2026-04-01,CONTENT_002,4556.43,0,1,0,0,0
2026-04-02,CONTENT_002,4188.6,0,1,0,0,0
2026-04-03,CONTENT_002,4149.18,0,1,0,0,0
2026-04-04,CONTENT_002,4948.99,0,1,0,0,0
2026-04-05,CONTENT_002,4724.24,0,1,0,0,0
2026-04-06,CONTENT_002,3973.76,0,1,0,0,0
2026-04-07,CONTENT_002,4359.8,0,1,0,0,0
2026-04-08,CONTENT_002,3348.87,0,0,0,0,0
2026-04-09,CONTENT_002,3406.52,0,0,0,0,0
2026-04-10,CONTENT_002,3221.69,0,0,0,0,1
2026-04-11,CONTENT_002,3749.0,0,0,0,0,1
2026-04-12,CONTENT_002,3982.62,0,0,0,0,1
2026-04-13,CONTENT_002,3610.88,0,0,0,0,0
2026-04-14,CONTENT_002,3456.28,0,0,0,0,0
2026-04-15,CONTENT_002,3774.89,0,0,0,0,0
2026-04-16,CONTENT_002,3731.18,0,0,0,0,0
2026-04-17,CONTENT_002,3346.02,0,0,0,0,0
2026-04-18,CONTENT_002,4293.41,0,0,0,0,0
2026-04-19,CONTENT_002,4119.29,0,0,0,0,0
2026-04-20,CONTENT_002,3466.54,0,0,0,0,0
2026-04-21,CONTENT_002,3936.51,0,0,0,0,0
2026-04-22,CONTENT_002,3622.37,0,0,0,0,0
2026-04-23,CONTENT_002,3560.84,0,0,0,0,0
2026-04-24,CONTENT_002,3615.29,0,0,0,0,0
2026-04-25,CONTENT_002,4405.36,0,0,0,0,0
2026-04-26,CONTENT_002,4121.71,0,0,0,0,0
2026-04-27,CONTENT_002,3504.45,0,0,0,0,0
2026-04-28,CONTENT_002,3718.2,0,0,0,0,0
2026-04-29,CONTENT_002,3327.05,0,0,0,0,0
2026-04-30,CONTENT_002,3778.34,0,0,0,0,0
2026-05-01,CONTENT_002,3959.07,0,1,0,0,0
2026-05-02,CONTENT_002,4968.4,0,1,0,0,0
2026-05-03,CONTENT_002,4724.85,0,1,0,0,0
2026-05-04,CONTENT_002,4057.87,0,1,0,0,0
2026-05-05,CONTENT_002,4481.58,0,1,0,0,0
2026-05-06,CONTENT_002,4436.0,0,1,0,0,0
2026-05-07,CONTENT_002,4455.24,0,1,0,0,0
2026-05-08,CONTENT_002,3339.18,0,0,0,0,0
2026-05-09,CONTENT_002,4058.81,0,0,0,0,0
2026-05-10,CONTENT_002,3884.38,0,0,0,0,1
2026-05-11,CONTENT_002,3368.76,0,0,0,0,1
2026-05-12,CONTENT_002,3096.09,0,0,0,0,1
2026-05-13,CONTENT_002,3495.79,0,0,0,0,0
2026-05-14,CONTENT_002,3396.36,0,0,0,0,0
2026-05-15,CONTENT_002,3898.48,0,0,0,0,0
2026-05-16,CONTENT_002,4162.51,0,0,0,0,0
2026-05-17,CONTENT_002,4253.63,0,0,0,0,0
2026-05-18,CONTENT_002,3615.06,0,0,0,0,0
2026-05-19,CONTENT_002,3799.01,0,0,0,0,0
2026-05-20,CONTENT_002,3428.56,0,0,0,0,0
2026-05-21,CONTENT_002,3810.29,0,0,0,0,0
2026-05-22,CONTENT_002,3369.83,0,0,0,0,0
2026-05-23,CONTENT_002,4457.83,0,0,0,0,0
2026-05-24,CONTENT_002,3939.25,0,0,0,0,0
2026-05-25,CONTENT_002,3581.18,0,0,0,0,0
2026-05-26,CONTENT_002,3892.58,0,0,0,0,0
2026-05-27,CONTENT_002,3725.51,0,0,0,0,0
2026-05-28,CONTENT_002,3675.82,0,0,0,0,0
2026-05-29,CONTENT_002,3411.29,0,0,0,0,0
2026-05-30,CONTENT_002,4115.74,0,0,0,0,0
2026-05-31,CONTENT_002,4489.99,0,0,0,0,0
2026-06-01,CONTENT_002,4333.02,0,1,0,0,0
2026-06-02,CONTENT_002,4408.24,0,1,0,0,0
2026-06-03,CONTENT_002,4261.28,0,1,0,0,0
2026-06-04,CONTENT_002,4197.29,0,1,0,0,0
2026-06-05,CONTENT_002,4386.0,0,1,0,0,0
2026-06-06,CONTENT_002,5059.32,0,1,0,0,0
2026-06-07,CONTENT_002,4982.05,0,1,0,0,0
2026-06-08,CONTENT_002,3345.48,0,0,0,0,0
2026-06-09,CONTENT_002,3771.7,0,0,0,0,0
2026-06-10,CONTENT_002,3319.2,0,0,0,0,1
2026-06-11,CONTENT_002,3130.87,0,0,0,0,1
2026-06-12,CONTENT_002,3452.27,0,0,0,0,1
2026-06-13,CONTENT_002,4291.89,0,0,0,0,0
2026-06-14,CONTENT_002,4295.41,0,0,0,0,0
2026-06-15,CONTENT_002,3759.1,0,0,0,0,0
2026-06-16,CONTENT_002,3720.37,0,0,0,0,0
2026-06-17,CONTENT_002,3652.86,0,0,0,0,0
2026-06-18,CONTENT_002,3566.05,0,0,0,0,0
2026-06-19,CONTENT_002,3957.06,0,0,0,0,0
2026-06-20,CONTENT_002,4115.92,0,0,0,0,0
2026-06-21,CONTENT_002,4382.27,0,0,0,0,0
2026-06-22,CONTENT_002,3584.91,0,0,0,0,0
2026-06-23,CONTENT_002,3681.85,0,0,0,0,0
2026-06-24,CONTENT_002,3822.02,0,0,0,0,0
2026-06-25,CONTENT_002,3543.92,0,0,0,0,0
2026-06-26,CONTENT_002,3708.33,0,0,0,0,0
2026-06-27,CONTENT_002,4295.8,0,0,0,0,0
2026-06-28,CONTENT_002,4132.57,0,0,0,0,0
2026-06-29,CONTENT_002,3826.46,0,0,0,0,0
2026-06-30,CONTENT_002,3728.01,0,0,0,0,0
2026-07-01,CONTENT_002,4169.78,0,1,0,0,0
2026-07-02,CONTENT_002,4446.65,0,1,0,0,0
2026-07-03,CONTENT_002,4098.34,0,1,0,0,0
2026-07-04,CONTENT_002,5007.43,0,1,0,0,0
2026-07-05,CONTENT_002,4935.38,0,1,0,0,0
2026-07-06,CONTENT_002,4383.24,0,1,0,0,0
2026-07-07,CONTENT_002,4161.66,0,1,0,0,0
2026-07-08,CONTENT_002,3736.53,0,0,0,0,0
2026-07-09,CONTENT_002,3707.0,0,0,0,0,0
2026-07-10,CONTENT_002,3172.46,0,0,0,0,1
2026-07-11,CONTENT_002,4152.55,0,0,0,0,1
2026-07-12,CONTENT_002,3689.06,0,0,0,0,1
2026-07-13,CONTENT_002,3346.38,0,0,0,0,0
2026-07-14,CONTENT_002,3754.1,0,0,0,0,0
2026-07-15,CONTENT_002,3213.11,0,0,0,0,0
2026-07-16,CONTENT_002,3868.53,0,0,0,0,0
2026-07-17,CONTENT_002,3618.32,0,0,0,0,0
2026-07-18,CONTENT_002,3991.14,0,0,0,0,0
2026-07-19,CONTENT_002,4077.28,0,0,0,0,0
2026-07-20,CONTENT_002,3305.86,0,0,0,0,0
2026-07-21,CONTENT_002,3668.92,0,0,0,0,0
2026-07-22,CONTENT_002,3361.16,0,0,0,0,0
2026-07-23,CONTENT_002,3690.38,0,0,0,0,0
2026-07-24,CONTENT_002,3545.13,0,0,0,0,0
2026-07-25,CONTENT_002,4162.43,0,0,0,0,0
2026-07-26,CONTENT_002,4339.68,0,0,0,0,0
2026-07-27,CONTENT_002,3712.23,0,0,0,0,0
2026-07-28,CONTENT_002,3806.24,0,0,0,0,0
2026-07-29,CONTENT_002,3485.92,0,0,0,0,0
2026-07-30,CONTENT_002,3594.63,0,0,0,0,0
2026-07-31,CONTENT_002,3485.64,0,0,0,0,0
2026-08-01,CONTENT_002,5041.98,0,1,0,0,0
2026-08-02,CONTENT_002,4872.55,0,1,0,0,0
2026-08-03,CONTENT_002,4171.66,0,1,0,0,0
2026-08-04,CONTENT_002,4172.58,0,1,0,0,0
2026-08-05,CONTENT_002,4300.8,0,1,0,0,0
2026-08-06,CONTENT_002,4248.53,0,1,0,0,0
2026-08-07,CONTENT_002,4339.13,0,1,0,0,0
2026-08-08,CONTENT_002,4228.74,0,0,0,0,0
2026-08-09,CONTENT_002,4143.64,0,0,0,0,0
2026-08-10,CONTENT_002,3274.43,0,0,0,0,1
2026-08-11,CONTENT_002,3074.91,0,0,0,0,1
2026-08-12,CONTENT_002,3342.45,0,0,0,0,1
2026-08-13,CONTENT_002,3548.62,0,0,0,0,0
2026-08-14,CONTENT_002,3636.81,0,0,0,0,0
2026-08-15,CONTENT_002,5273.14,0,0,1,1,0
2026-08-16,CONTENT_002,4961.08,0,0,1,0,0
2026-08-17,CONTENT_002,4028.69,0,0,1,0,0
2026-08-18,CONTENT_002,3973.18,0,0,1,0,0
2026-08-19,CONTENT_002,3835.37,0,0,1,0,0
2026-08-20,CONTENT_002,4104.43,0,0,1,0,0
2026-08-21,CONTENT_002,3551.36,0,0,0,0,0
2026-08-22,CONTENT_002,3973.41,0,0,0,0,0
2026-08-23,CONTENT_002,4212.88,0,0,0,0,0
2026-08-24,CONTENT_002,3634.47,0,0,0,0,0
2026-08-25,CONTENT_002,3452.67,0,0,0,0,0
2026-08-26,CONTENT_002,3578.73,0,0,0,0,0
2026-08-27,CONTENT_002,3587.13,0,0,0,0,0
2026-08-28,CONTENT_002,3589.94,0,0,0,0,0
2026-08-29,CONTENT_002,4470.24,0,0,0,0,0
2026-08-30,CONTENT_002,4011.92,0,0,0,0,0
2026-08-31,CONTENT_002,3966.08,0,0,0,0,0
2026-09-01,CONTENT_002,4242.09,0,1,0,0,0
2025-01-01,CONTENT_003,5241.27,1,1,0,1,0
2025-01-02,CONTENT_003,4621.18,1,1,0,0,0
2025-01-03,CONTENT_003,4343.1,1,1,0,0,0
2025-01-04,CONTENT_003,5271.87,1,1,0,0,0
2025-01-05,CONTENT_003,5351.72,1,1,0,0,0
2025-01-06,CONTENT_003,4751.06,1,1,0,0,0
2025-01-07,CONTENT_003,4394.35,1,1,0,0,0
2025-01-08,CONTENT_003,3771.64,1,0,0,0,0
2025-01-09,CONTENT_003,3924.73,1,0,0,0,0
2025-01-10,CONTENT_003,3580.93,1,0,0,0,1
2025-01-11,CONTENT_003,4208.21,1,0,0,0,1
2025-01-12,CONTENT_003,3994.2,1,0,0,0,1
2025-01-13,CONTENT_003,3660.3,1,0,0,0,0
2025-01-14,CONTENT_003,3980.86,1,0,0,0,0
2025-01-15,CONTENT_003,3214.97,0,0,0,0,0
2025-01-16,CONTENT_003,2948.2,0,0,0,0,0
2025-01-17,CONTENT_003,2828.3,0,0,0,0,0
2025-01-18,CONTENT_003,3475.52,0,0,0,0,0
2025-01-19,CONTENT_003,3599.11,0,0,0,0,0
2025-01-20,CONTENT_003,2965.03,0,0,0,0,0
2025-01-21,CONTENT_003,3211.08,0,0,0,0,0
2025-01-22,CONTENT_003,3138.75,0,0,0,0,0
2025-01-23,CONTENT_003,3027.65,0,0,0,0,0
2025-01-24,CONTENT_003,2706.85,0,0,0,0,0
2025-01-25,CONTENT_003,3436.16,0,0,0,0,0
2025-01-26,CONTENT_003,3882.6,0,0,0,1,0
2025-01-27,CONTENT_003,2888.01,0,0,0,0,0
2025-01-28,CONTENT_003,3028.62,0,0,0,0,0
2025-01-29,CONTENT_003,3031.72,0,0,0,0,0
2025-01-30,CONTENT_003,2748.89,0,0,0,0,0
2025-01-31,CONTENT_003,3120.69,0,0,0,0,0
2025-02-01,CONTENT_003,4179.62,0,1,0,0,0
2025-02-02,CONTENT_003,4230.85,0,1,0,0,0
2025-02-03,CONTENT_003,3651.72,0,1,0,0,0
2025-02-04,CONTENT_003,3424.95,0,1,0,0,0
2025-02-05,CONTENT_003,3728.84,0,1,0,0,0
2025-02-06,CONTENT_003,3518.73,0,1,0,0,0
2025-02-07,CONTENT_003,3766.88,0,1,0,0,0
2025-02-08,CONTENT_003,3405.91,0,0,0,0,0
2025-02-09,CONTENT_003,3755.74,0,0,0,0,0
2025-02-10,CONTENT_003,2564.4,0,0,0,0,1
2025-02-11,CONTENT_003,3082.32,0,0,0,0,1
2025-02-12,CONTENT_003,2557.22,0,0,0,0,1
2025-02-13,CONTENT_003,3158.49,0,0,0,0,0
2025-02-14,CONTENT_003,2945.64,0,0,0,0,0
2025-02-15,CONTENT_003,3647.25,0,0,0,0,0
2025-02-16,CONTENT_003,3533.92,0,0,0,0,0
2025-02-17,CONTENT_003,2836.32,0,0,0,0,0
2025-02-18,CONTENT_003,2580.48,0,0,0,0,0
2025-02-19,CONTENT_003,3376.14,0,0,0,0,0
2025-02-20,CONTENT_003,3010.95,0,0,0,0,0
2025-02-21,CONTENT_003,2558.47,0,0,0,0,0
2025-02-22,CONTENT_003,3585.39,0,0,0,0,0
2025-02-23,CONTENT_003,3643.44,0,0,0,0,0
2025-02-24,CONTENT_003,2892.74,0,0,0,0,0
2025-02-25,CONTENT_003,2893.75,0,0,0,0,0
2025-02-26,CONTENT_003,2997.02,0,0,0,0,0
2025-02-27,CONTENT_003,3180.39,0,0,0,0,0
2025-02-28,CONTENT_003,3014.99,0,0,0,0,0
2025-03-01,CONTENT_003,4396.68,0,1,0,0,0
2025-03-02,CONTENT_003,4346.88,0,1,0,0,0
2025-03-03,CONTENT_003,3505.68,0,1,0,0,0
2025-03-04,CONTENT_003,3304.42,0,1,0,0,0
2025-03-05,CONTENT_003,3506.0,0,1,0,0,0
2025-03-06,CONTENT_003,3618.97,0,1,0,0,0
2025-03-07,CONTENT_003,3548.98,0,1,0,0,0
2025-03-08,CONTENT_003,3635.16,0,0,0,0,0
2025-03-09,CONTENT_003,3669.51,0,0,0,0,0
2025-03-10,CONTENT_003,2779.63,0,0,0,0,1
2025-03-11,CONTENT_003,2658.7,0,0,0,0,1
2025-03-12,CONTENT_003,2777.98,0,0,0,0,1
2025-03-13,CONTENT_003,3335.32,0,0,0,0,0
2025-03-14,CONTENT_003,2776.52,0,0,0,0,0
2025-03-15,CONTENT_003,3613.09,0,0,0,0,0
2025-03-16,CONTENT_003,3814.8,0,0,0,0,0
2025-03-17,CONTENT_003,2823.81,0,0,0,0,0
2025-03-18,CONTENT_003,3150.17,0,0,0,0,0
2025-03-19,CONTENT_003,3170.21,0,0,0,0,0
2025-03-20,CONTENT_003,2778.47,0,0,0,0,0
2025-03-21,CONTENT_003,3106.85,0,0,0,0,0
2025-03-22,CONTENT_003,3499.3,0,0,0,0,0
2025-03-23,CONTENT_003,3530.93,0,0,0,0,0
2025-03-24,CONTENT_003,2951.26,0,0,0,0,0
2025-03-25,CONTENT_003,3196.9,0,0,0,0,0
2025-03-26,CONTENT_003,2983.18,0,0,0,0,0
2025-03-27,CONTENT_003,2930.5,0,0,0,0,0
2025-03-28,CONTENT_003,2933.04,0,0,0,0,0
2025-03-29,CONTENT_003,3488.85,0,0,0,0,0
2025-03-30,CONTENT_003,3378.07,0,0,0,0,0
2025-03-31,CONTENT_003,2929.18,0,0,0,0,0
2025-04-01,CONTENT_003,4619.65,1,1,0,0,0
2025-04-02,CONTENT_003,3600.66,0,1,0,0,0
2025-04-03,CONTENT_003,3720.61,0,1,0,0,0
2025-04-04,CONTENT_003,3576.15,0,1,0,0,0
2025-04-05,CONTENT_003,4106.03,0,1,0,0,0
2025-04-06,CONTENT_003,4025.54,0,1,0,0,0
2025-04-07,CONTENT_003,3584.17,0,1,0,0,0
2025-04-08,CONTENT_003,2982.39,0,0,0,0,0
2025-04-09,CONTENT_003,2987.35,0,0,0,0,0
2025-04-10,CONTENT_003,2739.38,0,0,0,0,1
2025-04-11,CONTENT_003,2777.91,0,0,0,0,1
2025-04-12,CONTENT_003,3226.46,0,0,0,0,1
2025-04-13,CONTENT_003,3514.42,0,0,0,0,0
2025-04-14,CONTENT_003,2879.79,0,0,0,0,0
2025-04-15,CONTENT_003,2908.08,0,0,0,0,0
2025-04-16,CONTENT_003,3127.24,0,0,0,0,0
2025-04-17,CONTENT_003,2936.46,0,0,0,0,0
2025-04-18,CONTENT_003,2798.09,0,0,0,0,0
2025-04-19,CONTENT_003,3713.94,0,0,0,0,0
2025-04-20,CONTENT_003,3398.64,0,0,0,0,0
2025-04-21,CONTENT_003,3005.29,0,0,0,0,0
2025-04-22,CONTENT_003,3073.67,0,0,0,0,0
2025-04-23,CONTENT_003,3000.48,0,0,0,0,0
2025-04-24,CONTENT_003,2628.28,0,0,0,0,0
2025-04-25,CONTENT_003,3058.57,0,0,0,0,0
2025-04-26,CONTENT_003,3738.97,0,0,0,0,0
2025-04-27,CONTENT_003,3657.98,0,0,0,0,0
2025-04-28,CONTENT_003,2681.4,0,0,0,0,0
2025-04-29,CONTENT_003,3319.09,0,0,0,0,0
2025-04-30,CONTENT_003,2801.12,0,0,0,0,0
2025-05-01,CONTENT_003,3378.24,0,1,0,0,0
2025-05-02,CONTENT_003,3657.28,0,1,0,0,0
2025-05-03,CONTENT_003,4245.13,0,1,0,0,0
2025-05-04,CONTENT_003,4189.25,0,1,0,0,0
2025-05-05,CONTENT_003,3454.59,0,1,0,0,0
2025-05-06,CONTENT_003,3739.63,0,1,0,0,0
2025-05-07,CONTENT_003,3534.1,0,1,0,0,0
2025-05-08,CONTENT_003,2765.13,0,0,0,0,0
2025-05-09,CONTENT_003,3184.84,0,0,0,0,0
2025-05-10,CONTENT_003,3218.89,0,0,0,0,1
2025-05-11,CONTENT_003,3353.25,0,0,0,0,1
2025-05-12,CONTENT_003,2785.88,0,0,0,0,1
2025-05-13,CONTENT_003,3358.74,0,0,0,0,0
2025-05-14,CONTENT_003,2953.5,0,0,0,0,0
2025-05-15,CONTENT_003,3002.41,0,0,0,0,0
2025-05-16,CONTENT_003,3107.97,0,0,0,0,0
2025-05-17,CONTENT_003,3494.43,0,0,0,0,0
2025-05-18,CONTENT_003,3660.4,0,0,0,0,0
2025-05-19,CONTENT_003,2557.89,0,0,0,0,0
2025-05-20,CONTENT_003,2989.08,0,0,0,0,0
2025-05-21,CONTENT_003,2984.55,0,0,0,0,0
2025-05-22,CONTENT_003,2979.12,0,0,0,0,0
2025-05-23,CONTENT_003,2868.46,0,0,0,0,0
2025-05-24,CONTENT_003,3675.92,0,0,0,0,0
2025-05-25,CONTENT_003,3464.33,0,0,0,0,0
2025-05-26,CONTENT_003,3030.04,0,0,0,0,0
2025-05-27,CONTENT_003,2994.43,0,0,0,0,0
2025-05-28,CONTENT_003,3075.05,0,0,0,0,0
2025-05-29,CONTENT_003,3214.64,0,0,0,0,0
2025-05-30,CONTENT_003,3029.27,0,0,0,0,0
2025-05-31,CONTENT_003,3666.21,0,0,0,0,0
2025-06-01,CONTENT_003,4198.93,0,1,0,0,0
2025-06-02,CONTENT_003,3464.1,0,1,0,0,0
2025-06-03,CONTENT_003,3518.77,0,1,0,0,0
2025-06-04,CONTENT_003,3497.47,0,1,0,0,0
2025-06-05,CONTENT_003,3625.22,0,1,0,0,0
2025-06-06,CONTENT_003,3556.0,0,1,0,0,0
2025-06-07,CONTENT_003,4058.06,0,1,0,0,0
2025-06-08,CONTENT_003,3506.71,0,0,0,0,0
2025-06-09,CONTENT_003,2771.11,0,0,0,0,0
2025-06-10,CONTENT_003,2672.31,0,0,0,0,1
2025-06-11,CONTENT_003,2700.2,0,0,0,0,1
2025-06-12,CONTENT_003,2971.27,0,0,0,0,1
2025-06-13,CONTENT_003,3202.27,0,0,0,0,0
2025-06-14,CONTENT_003,3384.89,0,0,0,0,0
2025-06-15,CONTENT_003,3570.27,0,0,0,0,0
2025-06-16,CONTENT_003,3032.9,0,0,0,0,0
2025-06-17,CONTENT_003,2965.43,0,0,0,0,0
2025-06-18,CONTENT_003,2975.0,0,0,0,0,0
2025-06-19,CONTENT_003,2946.91,0,0,0,0,0
2025-06-20,CONTENT_003,3280.91,0,0,0,0,0
2025-06-21,CONTENT_003,3477.57,0,0,0,0,0
2025-06-22,CONTENT_003,3591.14,0,0,0,0,0
2025-06-23,CONTENT_003,2620.65,0,0,0,0,0
2025-06-24,CONTENT_003,3123.54,0,0,0,0,0
2025-06-25,CONTENT_003,3177.64,0,0,0,0,0
